,unidad_academica,nro_inscripcion,carrera,regular,cnt_readmisiones,calidad,anio_plan_estudios,fecha_ingreso_alumno
2134,FCEQN,FCEQN-8301,101,N,1.0,P,2000.0,02/01/2016
2135,FCEQN,FCEQN-8761,143,N,0.0,A,2004.0,12/10/2015
2136,FCEQN,FCEQN-8305,106,S,1.0,A,2006.0,12/22/2015
2137,FCEQN,FCEQN-8307,172,S,1.0,P,2012.0,02/03/2016
2138,FCEQN,FCEQN-8762,102,S,0.0,A,2005.0,02/17/2016
2139,FCEQN,FCEQN-8770,172,N,1.0,P,2012.0,12/16/2015
2140,FCEQN,FCEQN-8771,172,N,1.0,P,2012.0,12/07/2014
2141,FCEQN,FCEQN-8774,172,N,1.0,P,,12/01/2015
2142,FCEQN,FCEQN-8777,104,S,2.0,A,2014.0,02/07/2016
2143,FCEQN,FCEQN-8778,104,S,0.0,P,2012.0,12/15/2015
2144,FCEQN,FCEQN-8780,147,S,1.0,P,,02/01/2016
2145,FCEQN,FCEQN-8275,147,N,0.0,P,2008.0,12/06/2015
2146,FCEQN,FCEQN-8781,147,S,2.0,P,2000.0,02/11/2015
2147,FCEQN,FCEQN-8782,102,S,1.0,A,2009.0,02/04/2015
2148,FCEQN,FCEQN-8277,106,S,0.0,A,2014.0,12/03/2015
2149,FCEQN,FCEQN-8783,147,S,1.0,P,2010.0,02/04/2016
2150,FCEQN,FCEQN-8792,172,N,0.0,A,2014.0,12/03/2015
2151,FCEQN,FCEQN-8796,102,N,0.0,P,2010.0,02/01/2016
2152,FCEQN,FCEQN-8801,106,N,0.0,A,2012.0,02/04/2016
2153,FCEQN,FCEQN-8810,172,S,1.0,A,2008.0,04/25/2016
2154,FCEQN,FCEQN-8811,102,S,0.0,A,2000.0,04/26/2005
2155,FCEQN,FCEQN-8813,170,N,1.0,A,2009.0,02/03/1998
2156,FCEQN,FCEQN-8827,101,S,2.0,A,2005.0,03/01/2001
2157,FCEQN,FCEQN-8367,143,S,1.0,A,2006.0,02/04/1998
2158,FCEQN,FCEQN-7568,143,N,0.0,A,2014.0,02/19/2004
2159,FCEQN,FCEQN-8821,101,S,2.0,A,2003.0,12/05/2008
2160,FCEQN,FCEQN-8826,101,N,1.0,A,2007.0,02/10/2003
2161,FCEQN,FCEQN-8788,101,S,0.0,A,2000.0,03/04/2008
2162,FCEQN,FCEQN-8833,101,S,2.0,P,2000.0,12/12/2007
2163,FCEQN,FCEQN-8346,101,S,0.0,A,2000.0,02/04/2007
2164,FCEQN,FCEQN-8834,102,S,0.0,A,2009.0,12/06/2015
2165,FCEQN,FCEQN-8722,101,S,0.0,A,2008.0,12/01/2014
2166,FCEQN,FCEQN-8727,102,N,1.0,A,2011.0,12/01/2015
2167,FCEQN,FCEQN-8272,101,N,2.0,A,2007.0,02/01/2016
2168,FCEQN,FCEQN-8825,106,N,1.0,P,2000.0,03/29/2010
2169,FCEQN,FCEQN-8822,143,S,0.0,A,,03/29/2010
2170,FCEQN,FCEQN-8819,102,S,0.0,A,2004.0,12/09/2015
2171,FCEQN,FCEQN-8843,106,N,2.0,A,2011.0,12/10/2015
2172,FCEQN,FCEQN-7507,172,S,1.0,A,2008.0,02/04/2016
2173,FCEQN,FCEQN-8281,101,N,0.0,A,2009.0,12/07/2015
2174,FCEQN,FCEQN-8816,104,N,1.0,A,2005.0,12/27/2015
2175,FCEQN,FCEQN-8764,104,S,2.0,P,2006.0,12/09/2015
2176,FCEQN,FCEQN-8750,147,S,2.0,A,2007.0,12/09/2015
2177,FCEQN,FCEQN-7486,172,N,0.0,P,2011.0,12/14/2015
2178,FCEQN,FCEQN-8282,147,S,0.0,A,,12/02/2015
2179,FCEQN,FCEQN-7671,172,S,1.0,P,,12/01/2015
2180,FCEQN,FCEQN-8730,147,S,1.0,A,2000.0,12/01/2015
2181,FCEQN,FCEQN-7604,147,N,2.0,P,2003.0,12/01/2015
2182,FCEQN,FCEQN-8204,106,S,1.0,A,2004.0,12/06/2015
2183,FCEQN,FCEQN-8377,106,S,1.0,P,2010.0,02/01/2016
2184,FCEQN,FCEQN-8376,106,N,0.0,A,2003.0,12/06/2015
2185,FCEQN,FCEQN-7934,106,N,1.0,A,2014.0,12/01/2015
2186,FCEQN,FCEQN-8716,106,N,0.0,A,2008.0,04/27/2006
2187,FCEQN,FCEQN-7630,172,N,0.0,A,2005.0,06/13/2006
2188,FCEQN,FCEQN-8354,172,N,0.0,A,2005.0,06/13/2006
2189,FCEQN,FCEQN-8385,172,N,0.0,A,2011.0,06/13/2006
2190,FCEQN,FCEQN-8338,172,N,1.0,P,2010.0,03/01/2001
2191,FCEQN,FCEQN-8329,172,S,1.0,A,2008.0,05/02/2006
2192,FCEQN,FCEQN-8327,172,N,0.0,A,2014.0,03/01/2001
2193,FCEQN,FCEQN-8325,172,N,2.0,P,2006.0,05/15/2006
2194,FCEQN,FCEQN-8317,172,S,0.0,A,2005.0,06/13/2006
2195,FCEQN,FCEQN-8273,172,N,1.0,A,2008.0,12/18/2006
2196,FCEQN,FCEQN-8260,172,N,1.0,P,2012.0,12/21/2006
2197,FCEQN,FCEQN-8358,102,N,2.0,A,2000.0,12/21/2006
2198,FCEQN,FCEQN-7990,101,N,0.0,A,2011.0,12/26/2006
2199,FCEQN,FCEQN-8375,102,N,0.0,A,2008.0,12/18/2006
2200,FCEQN,FCEQN-8721,102,N,2.0,P,,12/18/2006
2201,FCEQN,FCEQN-8263,102,N,1.0,P,2012.0,12/04/2006
2202,FCEQN,FCEQN-8313,102,N,2.0,P,2009.0,12/04/2006
2203,FCEQN,FCEQN-7969,102,N,0.0,P,2010.0,12/06/2006
2204,FCEQN,FCEQN-8856,102,S,0.0,A,2006.0,12/06/2006
2205,FCEQN,FCEQN-8259,102,S,0.0,A,2012.0,02/04/2007
2206,FCEQN,FCEQN-8787,102,N,2.0,P,2006.0,02/04/2007
2207,FCEQN,FCEQN-8812,172,N,1.0,P,2014.0,08/07/2005
2208,FCEQN,FCEQN-8097,104,S,2.0,A,2012.0,02/19/2007
2209,FCEQN,FCEQN-8809,172,N,0.0,A,2006.0,02/19/2007
2210,FCEQN,FCEQN-8802,106,S,1.0,P,,02/25/2007
2211,FCEQN,FCEQN-8465,143,S,1.0,A,2007.0,08/07/2005
2212,FCEQN,1554,104,S,1.0,A,2004.0,05/02/2006
2213,FCEQN,FCEQN-3404,111,N,2.0,P,2006.0,04/26/2005
2214,FCEQN,FCEQN-8865,101,S,2.0,A,2012.0,06/13/2006
2215,FCEQN,FCEQN-8869,172,S,1.0,P,2012.0,04/27/2006
2216,FCEQN,FCEQN-7629,102,N,1.0,P,2009.0,04/27/2006
2217,FCEQN,FCEQN-8366,147,S,1.0,A,2010.0,06/13/2006
2218,FCEQN,FCEQN-7253,147,S,2.0,A,2007.0,05/15/2006
2219,FCEQN,FCEQN-8870,102,N,1.0,P,,03/01/2001
2220,FCEQN,FCEQN-8872,147,S,2.0,A,2000.0,04/26/2005
2221,FCEQN,FCEQN-8873,106,N,1.0,P,2011.0,06/13/2006
2222,FCEQN,FCEQN-8874,102,N,2.0,A,2000.0,06/13/2006
2223,FCEQN,FCEQN-7785,147,N,0.0,P,2012.0,04/24/2005
2224,FCEQN,FCEQN-8875,104,S,1.0,A,2000.0,02/07/2007
2225,FCEQN,FCEQN-8876,108,S,1.0,A,2009.0,12/06/2006
2226,FCEQN,FCEQN-8877,101,S,1.0,A,2011.0,02/25/2007
2227,FCEQN,FCEQN-8878,102,N,2.0,P,2006.0,02/08/2007
2228,FCEQN,FCEQN-8879,147,S,2.0,P,2011.0,05/11/2006
2229,FCEQN,FCEQN-5840,172,S,2.0,A,2011.0,12/18/2007
2230,FCEQN,FCEQN-7530,170,S,1.0,A,2003.0,12/19/2007
2231,FCEQN,FCEQN-8880,172,S,1.0,A,2005.0,02/04/2007
2232,FCEQN,FCEQN-8060,147,S,1.0,P,2011.0,12/06/2006
2233,FCEQN,FCEQN-8881,147,S,1.0,A,2003.0,04/27/2006
2234,FCEQN,FCEQN-8417,101,S,1.0,A,2010.0,05/02/2006
2235,FCEQN,FCEQN-8882,106,S,0.0,A,2005.0,08/07/2005
2236,FCEQN,FCEQN-8849,104,S,0.0,A,2008.0,05/15/2006
2237,FCEQN,FCEQN-8410,104,S,0.0,A,2009.0,06/13/2006
2238,FCEQN,FCEQN-8511,106,S,0.0,A,2005.0,08/07/2005
2239,FCEQN,FCEQN-8412,147,S,0.0,A,2010.0,02/08/2007
2240,FCEQN,FCEQN-8883,101,N,2.0,A,2014.0,12/21/2006
2241,FCEQN,FCEQN-8758,102,N,1.0,P,2011.0,02/07/2007
2242,FCEQN,FCEQN-8321,104,N,2.0,P,2010.0,12/06/2006
2243,FCEQN,FCEQN-8351,172,S,2.0,A,2010.0,12/06/2006
2244,FCEQN,FCEQN-8611,104,N,1.0,P,2007.0,02/25/2007
2245,FCEQN,FCEQN-8233,101,S,1.0,A,2004.0,03/01/2001
2246,FCEQN,FCEQN-8885,172,S,1.0,A,2003.0,03/01/2001
2247,FCEQN,FCEQN-8312,172,S,1.0,A,2014.0,12/04/2006
2248,FCEQN,FCEQN-8292,147,N,1.0,P,2000.0,12/04/2006
2249,FCEQN,FCEQN-8339,104,N,2.0,A,2005.0,04/18/2005
2250,FCEQN,FCEQN-8886,106,N,0.0,P,2006.0,06/13/2006
2251,FCEQN,FCEQN-8399,102,N,1.0,A,2005.0,05/11/2006
2252,FCEQN,FCEQN-8266,102,N,0.0,A,2004.0,12/01/2008
2253,FCEQN,FCEQN-8738,106,S,2.0,A,2009.0,12/04/2008
2254,FCEQN,FCEQN-5406,172,N,1.0,P,2008.0,12/09/2008
2255,FCEQN,FCEQN-8619,147,N,1.0,A,2009.0,12/16/2008
2256,FCEQN,FCEQN-8646,104,S,0.0,A,2006.0,12/16/2008
2257,FCEQN,FCEQN-8644,101,S,1.0,P,,02/17/2009
2258,FCEQN,FCEQN-8516,172,N,0.0,P,2003.0,02/17/2009
2259,FCEQN,FCEQN-8202,102,S,1.0,A,2009.0,02/17/2009
2260,FCEQN,FCEQN-8441,172,S,0.0,A,2000.0,02/17/2009
2261,FCEQN,FCEQN-8165,147,S,0.0,A,2004.0,02/17/2009
2262,FCEQN,FCEQN-8489,170,N,2.0,P,2011.0,03/05/2009
2263,FCEQN,FCEQN-7905,172,N,1.0,P,2006.0,02/17/2009
2264,FCEQN,FCEQN-8570,101,S,1.0,A,2004.0,05/11/2006
2265,FCEQN,FCEQN-8303,104,S,1.0,A,2011.0,06/13/2006
2266,FCEQN,FCEQN-8567,172,S,2.0,A,2004.0,05/15/2006
2267,FCEQN,FCEQN-8490,147,S,2.0,A,2010.0,05/15/2006
2268,FCEQN,FCEQN-8745,170,N,1.0,A,2011.0,12/06/2006
2269,FCEQN,FCEQN-8608,147,S,0.0,A,2005.0,02/04/2007
2270,FCEQN,FCEQN-8179,172,S,2.0,P,2007.0,08/07/2005
2271,FCEQN,FCEQN-8551,172,N,1.0,P,,02/17/2009
2272,FCEQN,FCEQN-8458,172,N,1.0,P,2005.0,02/04/2007
2273,FCEQN,FCEQN-8554,172,N,1.0,P,2005.0,12/04/2006
2274,FCEQN,FCEQN-8747,172,S,1.0,A,2012.0,04/26/2005
2275,FCEQN,FCEQN-8360,147,N,0.0,A,2004.0,12/18/2006
2276,FCEQN,FCEQN-8753,147,S,1.0,A,2003.0,03/05/2009
2277,FCEQN,FCEQN-8670,143,N,1.0,A,2011.0,03/05/2009
2278,FCEQN,FCEQN-8755,102,N,0.0,A,2005.0,02/07/2007
2279,FCEQN,FCEQN-8187,101,S,1.0,A,2005.0,12/21/2006
2280,FCEQN,FCEQN-8888,143,S,1.0,A,2012.0,03/01/2001
2281,FCEQN,FCEQN-8563,106,S,2.0,A,2007.0,12/19/2007
2282,FCEQN,FCEQN-8095,143,S,2.0,P,2008.0,12/18/2007
2283,FCEQN,FCEQN-8789,147,N,2.0,P,2000.0,12/04/2006
2284,FCEQN,FCEQN-8790,143,N,1.0,A,2003.0,12/18/2006
2285,FCEQN,FCEQN-8889,143,N,2.0,P,2010.0,04/18/2005
2286,FCEQN,FCEQN-8115,102,N,2.0,A,2010.0,12/26/2006
2287,FCEQN,FCEQN-8890,114,S,1.0,A,2004.0,05/02/2006
2288,FCEQN,FCEQN-8891,114,N,2.0,A,2004.0,04/18/2005
2289,FCEQN,FCEQN-8892,111,S,0.0,P,2006.0,02/08/2007
2290,FCEQN,FCEQN-8894,111,S,1.0,P,2011.0,04/24/2005
2291,FCEQN,FCEQN-8895,111,N,0.0,P,2014.0,04/27/2006
2292,FCEQN,FCEQN-8896,111,N,0.0,A,2003.0,10/07/2009
2293,FCEQN,4171,111,N,1.0,P,2000.0,12/21/2006
2294,FCEQN,FCEQN-8897,111,S,2.0,P,2006.0,12/14/1999
2295,FCEQN,FCEQN-8898,111,S,0.0,A,,04/26/2005
2296,FCEQN,FCEQN-8899,111,N,0.0,P,2003.0,06/13/2006
2297,FCEQN,FCEQN-8900,111,S,0.0,A,2009.0,06/13/2006
2298,FCEQN,FCEQN-8901,111,N,2.0,P,2012.0,12/02/2007
2299,FCEQN,FCEQN-8902,111,N,1.0,P,2010.0,02/08/1996
2300,FCEQN,FCEQN-8903,111,S,2.0,P,2010.0,03/18/2010
2301,FCEQN,FCEQN-8904,111,S,1.0,A,2007.0,03/28/2010
2302,FCEQN,4941,111,N,0.0,A,,03/29/2010
2303,FCEQN,FCEQN-8905,111,N,1.0,A,2011.0,03/29/2010
2304,FCEQN,FCEQN-8906,111,S,2.0,A,2003.0,03/29/2010
2305,FCEQN,FCEQN-8907,111,N,2.0,A,2008.0,03/29/2010
2306,FCEQN,128,111,N,2.0,A,2014.0,02/04/1998
2307,FCEQN,FCEQN-8330,102,S,0.0,A,2014.0,04/04/2010
2308,FCEQN,FCEQN-8871,106,N,1.0,A,2010.0,04/04/2010
2309,FCEQN,FCEQN-7412,104,S,1.0,A,2010.0,04/05/2010
2310,FCEQN,FCEQN-8698,104,S,0.0,A,2014.0,04/05/2010
2311,FCEQN,FCEQN-8684,172,N,0.0,A,,04/05/2010
2312,FCEQN,FCEQN-8436,143,N,1.0,P,2014.0,04/05/2010
2313,FCEQN,FCEQN-8207,104,N,2.0,P,2012.0,04/05/2010
2314,FCEQN,FCEQN-8323,104,S,0.0,A,2010.0,04/05/2010
2315,FCEQN,FCEQN-8364,147,N,0.0,P,,04/06/2010
